CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,year,net_income_avg,net_income_avg_household,gini,p80_p20
0824901001,08249,001,01,249,08,09,0824901,08249,Barcelona,Cataluña,ES,5,1,1,Santa Fe del Penedès,2018,13846,43063,24.9,2
0824901001,08249,001,01,249,08,09,0824901,08249,Barcelona,Cataluña,ES,5,1,1,Santa Fe del Penedès,2017,13151,40104,26.7,2.2
0824901001,08249,001,01,249,08,09,0824901,08249,Barcelona,Cataluña,ES,5,1,1,Santa Fe del Penedès,2016,12905,41318,29.5,2.4
0824901001,08249,001,01,249,08,09,0824901,08249,Barcelona,Cataluña,ES,5,1,1,Santa Fe del Penedès,2015,12395,38630,28.5,2.4
0825201018,08252,018,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11919,30293,27.4,2.5
0825201018,08252,018,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,11738,29444,28.1,2.6
0825201018,08252,018,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,10967,28144,28.3,2.7
0825201018,08252,018,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,10793,27578,29.1,2.6
0825201020,08252,020,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11370,29800,25.1,2.3
0825201020,08252,020,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,10666,27563,24.5,2.2
0825201020,08252,020,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,10450,27577,25.9,2.6
0825201020,08252,020,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,10401,26870,28.2,2.6
0826001013,08260,013,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,15407,51711,26.1,2.2
0826001013,08260,013,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,13976,45004,24.4,2.1
0826001013,08260,013,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,13471,43237,24.9,2.1
0826001013,08260,013,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,12968,42190,25,2.2
0826101001,08261,001,01,261,08,09,0826101,08261,Barcelona,Cataluña,ES,5,1,1,Santa Susanna,2018,13131,36643,29.7,2.7
0826101001,08261,001,01,261,08,09,0826101,08261,Barcelona,Cataluña,ES,5,1,1,Santa Susanna,2017,13053,36333,30.1,2.6
0826101001,08261,001,01,261,08,09,0826101,08261,Barcelona,Cataluña,ES,5,1,1,Santa Susanna,2016,12174,34261,31.9,2.9
0826101001,08261,001,01,261,08,09,0826101,08261,Barcelona,Cataluña,ES,5,1,1,Santa Susanna,2015,11505,32590,30.9,2.7
0825001005,08250,005,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2018,9923,27033,26.7,2.4
0825001005,08250,005,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2017,9467,25808,26.8,2.3
0825001005,08250,005,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2016,9400,25510,27.4,2.3
0825001005,08250,005,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2015,9106,24503,28,2.4
0825201007,08252,007,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,14934,39498,30.5,2.6
0825201007,08252,007,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,14620,38491,30.1,2.6
0825201007,08252,007,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,14113,38013,30.2,2.5
0825201007,08252,007,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,13671,36429,29.7,2.5
0825201009,08252,009,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,12275,31990,26,2.2
0825201009,08252,009,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,11730,30799,27,2.3
0825201009,08252,009,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,11295,29869,28.1,2.2
0825201009,08252,009,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11027,28375,27.3,2.2
0825301001,08253,001,01,253,08,09,0825301,08253,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Besora,2018,13263,30143,23.7,2
0825301001,08253,001,01,253,08,09,0825301,08253,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Besora,2017,12344,28273,27.7,2.3
0825301001,08253,001,01,253,08,09,0825301,08253,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Besora,2016,11605,26656,26.8,2.4
0825301001,08253,001,01,253,08,09,0825301,08253,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Besora,2015,11880,27721,26.8,2
0825501001,08255,001,01,255,08,09,0825501,08255,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Merlès,2018,13466,45884,26.4,2.4
0825501001,08255,001,01,255,08,09,0825501,08255,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Merlès,2017,12764,43936,27.5,2.2
0825501001,08255,001,01,255,08,09,0825501,08255,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Merlès,2016,12168,43526,30.8,2.4
0825501001,08255,001,01,255,08,09,0825501,08255,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Merlès,2015,11663,41655,29.8,2.2
0826001008,08260,008,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,13652,38684,29.6,2.5
0826001008,08260,008,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,13212,37524,28.8,2.6
0826001008,08260,008,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,12758,36091,29.7,2.7
0826001008,08260,008,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,12198,34618,29.2,2.7
0826001010,08260,010,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,14431,36869,29.1,2.5
0826001010,08260,010,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,13588,34255,31.2,2.8
0826001010,08260,010,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,13082,33463,30.2,2.5
0826001010,08260,010,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,12992,32771,31.6,3
0826301004,08263,004,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,13102,37257,27,2.3
0826301004,08263,004,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,12369,35164,27.6,2.3
0826301004,08263,004,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,12351,35142,28.6,2.3
0826301004,08263,004,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,11607,33331,28.6,2.4
0825101004,08251,004,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2018,10866,30364,26.9,2.4
0825101004,08251,004,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2017,10442,29528,28.7,2.7
0825101004,08251,004,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2016,10107,28662,29.8,2.7
0825101004,08251,004,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2015,9904,27644,29.3,2.7
0825201001,08252,001,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,12919,36758,23.9,2
0825201001,08252,001,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,12244,34714,23.9,2.1
0825201001,08252,001,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,12031,34343,25.1,2.1
0825201001,08252,001,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11525,32634,25,2.3
0825201024,08252,024,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11355,30145,26.6,2.3
0825201024,08252,024,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,10909,29171,27.2,2.4
0825201024,08252,024,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,10442,28050,29.4,2.7
0825201024,08252,024,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,9903,27399,29.8,2.6
0825201025,08252,025,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,13113,35214,22.4,2
0825201025,08252,025,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,12374,34004,24,2.2
0825201025,08252,025,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,12059,33018,26.3,2.3
0825201025,08252,025,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11686,32660,24.6,2
0825901004,08259,004,01,259,08,09,0825901,08259,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Palautordera,2018,15644,41072,29.8,2.5
0825901004,08259,004,01,259,08,09,0825901,08259,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Palautordera,2017,14563,38029,31.2,2.5
0825901004,08259,004,01,259,08,09,0825901,08259,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Palautordera,2016,13835,36452,31.3,2.4
0825901004,08259,004,01,259,08,09,0825901,08259,Barcelona,Cataluña,ES,5,1,1,Santa Maria de Palautordera,2015,13749,36605,33.1,2.8
0826001003,08260,003,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,13436,35771,28.2,2.3
0826001003,08260,003,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,12899,34552,29,2.6
0826001003,08260,003,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,12711,33580,29,2.6
0826001003,08260,003,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,12114,32546,29.9,2.7
0826201001,08262,001,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2018,11912,30064,26.6,2.2
0826201001,08262,001,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2017,11471,28928,27.9,2.4
0826201001,08262,001,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2016,11030,28364,29.5,2.5
0826201001,08262,001,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2015,10656,27689,29.4,2.4
0826201002,08262,002,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2018,11912,30993,29.3,2.6
0826201002,08262,002,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2017,11585,30054,31.3,2.6
0826201002,08262,002,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2016,10923,28390,32.5,3
0826201002,08262,002,01,262,08,09,0826201,08262,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Castellet,2015,10805,28108,32.6,2.9
0826302002,08263,002,02,263,08,09,0826302,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,10961,30763,26.6,2.4
0826302002,08263,002,02,263,08,09,0826302,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,10501,29328,26.5,2.3
0826302002,08263,002,02,263,08,09,0826302,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,9780,28091,28,2.4
0826302002,08263,002,02,263,08,09,0826302,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,9558,27754,29.4,2.6
0825001006,08250,006,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2018,9497,26217,25.9,2.3
0825001006,08250,006,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2017,8979,24284,28.5,2.3
0825001006,08250,006,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2016,8741,23959,29.7,2.5
0825001006,08250,006,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2015,8661,23736,27.5,2.4
0825201006,08252,006,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11885,31361,27.4,2.5
0825201006,08252,006,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,11651,30953,25.9,2.3
0825201006,08252,006,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,11171,30345,27.3,2.4
0825201006,08252,006,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,10889,29594,28.2,2.3
0825201019,08252,019,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11836,32483,28.1,2.3
0825201019,08252,019,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,11570,31360,29.5,2.5
0825201019,08252,019,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,11788,31831,29.3,2.2
0825201019,08252,019,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11130,30073,31.4,2.7
0825201026,08252,026,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,13317,37971,24.3,2.1
0825201026,08252,026,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,13243,37473,24.6,2
0825201026,08252,026,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,12411,36161,25,2.1
0825201026,08252,026,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11940,34758,25.1,2.2
0826001005,08260,005,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,10367,31620,29.2,2.7
0826001005,08260,005,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,9731,29358,31.8,2.8
0826001005,08260,005,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,9521,28206,33.4,2.8
0826001005,08260,005,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,9123,27182,33.3,3
0826001012,08260,012,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,12143,34144,23.8,2
0826001012,08260,012,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,11612,32880,24.5,2
0826001012,08260,012,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,11165,31669,24.4,2
0826001012,08260,012,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,10789,30304,24.9,2.1
0826301002,08263,002,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,13819,37722,25.9,2.3
0826301002,08263,002,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,13208,35696,27.4,2.4
0826301002,08263,002,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,12904,35072,27.1,2.3
0826301002,08263,002,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,12711,34881,29.3,2.4
0826301009,08263,009,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,12149,30808,24.4,2.2
0826301009,08263,009,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,11768,29825,24.5,2
0826301009,08263,009,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,11307,29532,25.9,2.1
0826301009,08263,009,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,10971,28580,26,2.1
0826303001,08263,001,03,263,08,09,0826303,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,11479,32620,24.7,2.2
0826303001,08263,001,03,263,08,09,0826303,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,11080,31675,26.3,2.2
0826303001,08263,001,03,263,08,09,0826303,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,10414,30715,26.7,2.4
0826303001,08263,001,03,263,08,09,0826303,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,10253,29353,26.7,2.3
0826601002,08266,002,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2018,14078,35480,28.7,2.5
0826601002,08266,002,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2017,13395,34193,28.6,2.5
0826601002,08266,002,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2016,12788,33040,29.5,2.5
0826601002,08266,002,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2015,12724,32329,29.8,2.6
0824506005,08245,005,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2018,8273,26900,32.3,2.9
0824506005,08245,005,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2017,8077,26595,30.5,2.7
0824506005,08245,005,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2016,7762,25590,31.5,3
0824506005,08245,005,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2015,7430,23893,33.5,3.3
0824506012,08245,012,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2018,7941,27014,33.8,3.7
0824506012,08245,012,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2017,7234,25175,36.5,3.3
0824506012,08245,012,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2016,7184,24324,36.1,3.3
0824506012,08245,012,06,245,08,09,0824506,08245,Barcelona,Cataluña,ES,5,1,1,Santa Coloma de Gramenet,2015,6722,22293,36.1,3.6
0825001001,08250,001,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2018,14482,38620,24.9,2.2
0825001001,08250,001,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2017,14173,39134,26.1,2.2
0825001001,08250,001,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2016,13997,38976,27.2,2.4
0825001001,08250,001,01,250,08,09,0825001,08250,Barcelona,Cataluña,ES,5,1,1,Santa Margarida de Montbui,2015,13730,37845,27.5,2.4
0825101001,08251,001,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2018,13016,34162,26,2.2
0825101001,08251,001,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2017,12815,33319,28.9,2.4
0825101001,08251,001,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2016,11815,31012,28.7,2.6
0825101001,08251,001,01,251,08,09,0825101,08251,Barcelona,Cataluña,ES,5,1,1,Santa Margarida i els Monjos,2015,11734,31123,27.7,2.6
0825201021,08252,021,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2018,11622,33560,23.8,2
0825201021,08252,021,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2017,11881,34229,23.9,2
0825201021,08252,021,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2016,11249,32769,25.9,2.2
0825201021,08252,021,01,252,08,09,0825201,08252,Barcelona,Cataluña,ES,5,1,1,Barberà del Vallès,2015,11169,32229,27,2.3
0825801001,08258,001,01,258,08,09,0825801,08258,Barcelona,Cataluña,ES,5,1,1,Santa Maria d'Oló,2018,13130,32501,22.5,2
0825801001,08258,001,01,258,08,09,0825801,08258,Barcelona,Cataluña,ES,5,1,1,Santa Maria d'Oló,2017,12300,31029,21.9,2
0825801001,08258,001,01,258,08,09,0825801,08258,Barcelona,Cataluña,ES,5,1,1,Santa Maria d'Oló,2016,11872,31138,22.8,2.1
0825801001,08258,001,01,258,08,09,0825801,08258,Barcelona,Cataluña,ES,5,1,1,Santa Maria d'Oló,2015,11658,30484,24.3,2
0826001011,08260,011,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2018,13820,36195,28.8,2.3
0826001011,08260,011,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2017,13216,35042,29.1,2.4
0826001011,08260,011,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2016,12760,34141,27.8,2.4
0826001011,08260,011,01,260,08,09,0826001,08260,Barcelona,Cataluña,ES,5,1,1,Santa Perpètua de Mogoda,2015,11834,31920,28.9,2.4
0826301005,08263,005,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,13281,37068,25.9,2.2
0826301005,08263,005,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,12663,35415,26.7,2.3
0826301005,08263,005,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,11971,34014,27.5,2.5
0826301005,08263,005,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,11906,34177,30.4,2.6
0826301007,08263,007,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,13310,37461,27.2,2.4
0826301007,08263,007,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,12606,35610,28.2,2.5
0826301007,08263,007,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,12029,34327,28.9,2.4
0826301007,08263,007,01,263,08,09,0826301,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,11680,32839,27.8,2.4
0826304003,08263,003,04,263,08,09,0826304,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2018,13321,38079,28.6,2.3
0826304003,08263,003,04,263,08,09,0826304,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2017,12831,36781,28.8,2.5
0826304003,08263,003,04,263,08,09,0826304,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2016,16327,46411,27.8,2.1
0826304003,08263,003,04,263,08,09,0826304,08263,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç dels Horts,2015,12090,34193,27.8,2.3
0826401002,08264,002,01,264,08,09,0826401,08264,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Montalt,2018,16773,44636,35,3.1
0826401002,08264,002,01,264,08,09,0826401,08264,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Montalt,2017,16627,42899,35.2,3.2
0826401002,08264,002,01,264,08,09,0826401,08264,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Montalt,2016,16115,42350,38.6,3.7
0826401002,08264,002,01,264,08,09,0826401,08264,Barcelona,Cataluña,ES,5,1,1,Sant Vicenç de Montalt,2015,15497,40384,36.7,3.3
0826601012,08266,012,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2018,12659,31953,27.1,2.4
0826601012,08266,012,01,266,08,09,0826601,08266,Barcelona,Cataluña,ES,5,1,1,Cerdanyola del Vallès,2017,12116,30781,27.5,2.4
